37.2389255,126.7729596
37.2389524,126.7729771
37.2389663,126.7729862
37.2389799,126.7729951
37.2389954,126.7730053
37.239011,126.7730156
37.2390269,126.7730258
37.2390418,126.7730357
37.2390575,126.7730462
37.2390761,126.7730585
37.2390968,126.7730719
37.2391107,126.7730809
37.2391242,126.7730898
37.2391461,126.7731039
37.2391617,126.773114
37.2391764,126.7731237
37.239191,126.7731334
37.2392085,126.7731447
37.2392224,126.7731536
37.2392366,126.7731629
37.2392516,126.7731728
37.2392658,126.7731819
37.2392797,126.7731908
37.2392941,126.7732003
37.2393093,126.7732118
37.2393318,126.7732261
37.2393439,126.7732337
37.2393617,126.7732453
37.23938412,126.7732618
37.2394067,126.7732776
37.239418,126.7732851
37.239418,126.7733028
37.2394205,126.7733188
37.2394209,126.773339
37.239422,126.7733552
37.2394216,126.7733694
37.2394216,126.7733694
37.2394216,126.7733694
37.2394216,126.7733694
